Customer_ID,Gender,Age,Profession_Code,Work_Experience,Family_Size
6399,Male,29,43-4051,4,3
6400,Male,30,15-0000,6,3
6401,Female,31,35-2014,4,4
6402,Male,37,11-9000,10,5
6403,Female,25,37-1010,3,2
6404,Male,34,53-0000,6,5
6405,Male,36,35-9020,9,3
6406,Male,48,15-2051,19,5
6407,Female,25,41-2011,6,3
6408,Female,33,21-0000,4,3
6409,Female,47,47-0000,18,5
6410,Male,21,41-2031,1,2
6411,Male,21,35-3023,3,2
6412,Female,39,49-0000,10,3
6413,Female,34,33-0000,4,5
6414,Female,23,43-0000,1,5
6415,Female,42,13-1161,10,4
6416,Male,34,39-9010,6,4
6417,Female,39,29-2010,10,5
6418,Male,43,11-9111,10,6
6419,Female,33,13-1000,4,3
6420,Male,31,53-7061,5,3
6421,Female,20,41-2030,1,2
6422,Male,20,35-9000,1,3
6423,Female,38,13-0000,9,4
6424,Female,24,49-9000,1,3
6425,Male,30,41-0000,5,4
6426,Female,36,49-2000,9,4
6427,Male,42,27-0000,9,4
6428,Male,34,53-3000,3,3
6429,Female,40,29-1140,9,6
6430,Female,29,11-9081,5,2
6431,Male,19,37-3013,3,2
6432,Female,29,43-6014,4,3
6433,Male,18,39-9030,1,3
6434,Male,26,39-3000,4,4
6435,Female,46,29-0000,20,4
6436,Female,36,25-0000,9,3
6437,Male,22,37-2012,2,4
6438,Female,22,43-0000,2,3
6439,Female,42,43-1011,7,5
6440,Female,42,19-2000,10,5
6441,Male,18,41-9099,1,1
6442,Female,21,31-0000,1,1
6443,Male,25,43-6010,5,3
6444,Male,32,33-3000,4,4
6445,Female,19,43-3000,2,3
6446,Male,30,51-3020,5,2
6447,Female,33,43-9061,5,3
6448,Male,38,11-1021,9,3
6449,Female,35,39-5000,9,4
6450,Female,20,31-1100,1,2
6451,Male,23,31-1120,2,3
6452,Male,24,49-9030,1,1
6453,Male,18,53-3030,1,2
6454,Female,18,27-1020,1,2
6455,Male,24,33-9032,2,2
6456,Female,46,11-1020,18,6
6457,Female,39,11-1021,10,4
6458,Female,44,29-1140,8,4
6459,Male,25,53-7000,4,4
6460,Male,33,33-1000,5,4
6461,Female,22,35-3000,2,2
6462,Female,49,51-1010,19,5
6463,Male,21,49-9000,1,4
6464,Female,22,53-0000,2,1
6465,Male,38,17-3013,9,5
6466,Male,43,41-1012,10,5
6467,Female,42,25-0000,10,3
6468,Female,18,41-2000,2,3
6469,Male,28,53-7000,4,3
6470,Female,19,43-3000,2,3
6471,Female,20,35-2011,1,3
6472,Male,31,35-3020,4,4
6473,Male,18,41-0000,2,1
6474,Male,41,41-4000,10,4
6475,Male,18,31-1120,1,4
6476,Male,42,29-1000,9,4
6477,Female,40,11-0000,10,5
6478,Male,43,51-1011,9,3
6479,Female,28,35-2020,5,2
6480,Male,40,15-1200,9,4
6481,Female,18,53-7000,1,3
6482,Male,32,53-7060,4,4
6483,Male,27,53-7000,5,2
6484,Female,29,31-1120,3,2
6485,Male,36,29-1141,9,5
6486,Female,26,43-9000,4,3
6487,Female,20,39-0000,1,3
6488,Female,20,43-9060,1,2
6489,Male,36,47-2070,9,6
6490,Female,40,49-0000,9,6
6491,Female,18,53-0000,2,1
6492,Male,23,31-1120,1,2
6493,Male,35,17-2000,10,4
6494,Male,25,43-5000,4,2
6495,Female,19,53-3030,3,2
6496,Male,24,43-9061,1,2
6497,Female,29,41-2000,6,2
6498,Female,18,53-0000,3,3
6499,Male,33,51-3020,4,4
6500,Male,45,27-3031,19,5
6501,Male,22,35-3040,1,3
6502,Male,40,13-2010,9,5
6503,Female,41,49-0000,10,3
6504,Male,45,41-4010,19,5
6505,Male,36,51-1011,10,3
6506,Female,30,33-9032,5,3
6507,Male,29,43-6014,4,4
6508,Female,24,53-0000,1,2
6509,Female,45,49-9021,21,5
6510,Female,18,53-3030,1,2
6511,Male,39,13-1151,10,2
6512,Male,31,45-0000,5,5
6513,Male,43,43-1010,12,6
6514,Female,19,43-0000,2,3
6515,Male,20,43-4190,1,3
6516,Female,28,43-3031,6,2
6517,Female,26,43-9021,4,3
6518,Female,37,29-1050,9,5
6519,Female,25,25-3020,4,2
6520,Female,42,29-1141,10,3
6521,Female,25,21-0000,4,1
6522,Female,21,41-0000,1,3
6523,Female,28,19-4021,4,1
6524,Female,21,43-0000,2,3
6525,Male,35,29-1141,9,4
6526,Female,18,39-3091,1,3
6527,Female,27,31-9095,4,2
6528,Male,35,23-2011,11,3
6529,Female,52,29-1000,18,5
6530,Female,19,31-1120,2,2
6531,Female,36,51-0000,9,3
6532,Female,24,53-7000,2,2
6533,Female,49,27-3040,19,3
6534,Female,18,31-1100,1,1
6535,Male,26,43-9060,6,2
6536,Male,24,35-0000,1,3
6537,Male,34,47-2111,5,3
6538,Female,30,53-3033,3,4
6539,Male,41,13-1140,9,5
6540,Female,37,25-2000,9,3
6541,Male,26,33-9000,3,3
6542,Male,39,19-5011,8,5
6543,Female,25,35-2014,6,2
6544,Female,24,43-6013,1,2
6545,Female,19,37-2000,2,4
6546,Male,18,53-3030,2,3
6547,Female,18,43-0000,2,2
6548,Male,41,13-0000,8,6
6549,Male,33,53-3030,3,4
6550,Female,33,29-1140,4,5
6551,Male,22,37-3011,1,3
6552,Female,36,25-1000,10,3
6553,Female,27,53-1000,4,3
6554,Female,24,31-0000,1,4
6555,Male,18,51-9000,2,2
6556,Male,24,43-4050,1,1
6557,Female,29,35-2010,4,3
6558,Male,53,11-3000,21,5
6559,Male,24,41-2011,1,5
6560,Male,33,31-1131,4,4
6561,Male,39,47-2030,9,4
6562,Male,24,33-9032,2,1
6563,Female,36,49-2000,10,2
6564,Male,18,53-7051,1,2
6565,Female,18,41-2010,1,1
6566,Male,56,11-3030,19,3
6567,Female,27,31-0000,4,1
6568,Female,29,31-9094,5,2
6569,Female,40,13-0000,8,4
6570,Male,22,49-9000,1,3
6571,Male,45,17-2141,18,3
6572,Male,42,11-1020,10,3
6573,Female,18,43-0000,1,1
6574,Female,44,29-0000,11,5
6575,Female,26,43-0000,5,4
6576,Male,33,33-3050,5,3
6577,Male,45,15-1250,21,5
6578,Male,54,11-9121,18,6
6579,Male,36,29-1242,9,3
6580,Male,32,25-9000,4,2
6581,Female,42,23-2011,9,4
6582,Female,23,39-2020,3,3
6583,Male,29,41-2011,3,4
6584,Male,25,43-6010,5,4
6585,Female,34,15-1210,6,3
6586,Female,24,43-0000,2,4
6587,Female,23,29-2052,2,2
6588,Female,29,31-1120,3,2
6589,Female,23,53-0000,1,1
6590,Male,23,29-2000,2,3
6591,Male,24,43-0000,2,1
6592,Male,21,53-7065,3,1
6593,Male,23,39-9040,2,1
6594,Female,22,25-3020,1,2
6595,Female,25,53-7060,4,1
6596,Male,39,23-0000,10,2
6597,Female,42,43-5060,11,4
6598,Male,42,29-1141,9,4
6599,Female,23,37-3010,1,4
6600,Female,33,35-3041,4,3
6601,Male,40,13-1000,12,3
6602,Male,26,35-3000,5,3
6603,Female,40,25-0000,9,6
6604,Female,36,11-0000,9,4
6605,Male,27,43-9000,5,4
6606,Female,31,49-0000,5,5
6607,Male,34,47-2150,4,3
6608,Female,30,35-3010,4,3
6609,Male,29,11-3010,5,3
6610,Female,33,43-1011,5,6
6611,Male,20,43-6000,1,4
6612,Male,43,29-0000,9,4
6613,Male,18,47-2000,1,1
6614,Male,32,45-2000,4,5
6615,Female,35,11-9021,10,4
6616,Female,28,43-9000,6,1
6617,Female,18,31-1120,2,4
6618,Male,24,53-6030,2,3
6619,Male,32,43-0000,5,3
6620,Male,18,19-4071,1,1
6621,Female,26,53-0000,5,3
6622,Female,53,23-1011,19,4
6623,Male,21,51-0000,1,2
6624,Male,54,11-3000,20,4
6625,Female,18,47-2000,1,1
6626,Female,28,41-2011,4,3
6627,Male,18,51-3020,1,2
6628,Male,28,51-2028,3,2
6629,Female,19,51-4120,3,2
6630,Female,24,41-2000,1,1
6631,Female,18,31-1100,3,4
6632,Female,25,43-0000,4,3
6633,Male,28,43-3000,6,3
6634,Female,33,25-2050,6,3
6635,Male,19,51-4000,3,3
6636,Male,38,41-3030,8,4
6637,Male,31,49-0000,4,5
6638,Female,23,35-2010,1,3
6639,Female,32,31-1120,5,4
6640,Female,33,13-0000,4,6
6641,Female,26,53-0000,3,2
6642,Female,22,35-2010,1,3
6643,Male,22,53-7000,1,4
6644,Male,35,13-2010,12,5
6645,Female,25,37-0000,5,3
6646,Male,27,13-1111,6,3
6647,Male,46,11-0000,20,4
6648,Male,46,23-2010,18,5
6649,Male,27,31-1120,6,3
6650,Female,24,35-0000,2,1
6651,Female,40,25-4000,10,5
6652,Male,40,13-1082,10,5
6653,Male,37,13-1110,9,4
6654,Male,29,29-2040,3,2
6655,Female,21,49-9000,1,4
6656,Male,40,11-9000,9,5
6657,Female,46,13-0000,20,3
6658,Male,29,53-0000,6,2
6659,Male,24,31-1120,1,4
6660,Male,35,13-1111,11,4
6661,Male,36,53-1040,10,3
6662,Male,31,51-4041,6,3
6663,Male,39,11-1000,9,5
6664,Male,46,17-0000,20,3
6665,Male,38,21-2010,9,4
6666,Female,28,51-2090,4,3
6667,Male,26,41-2031,3,4
6668,Female,24,41-0000,4,5
6669,Male,29,43-4000,5,3
6670,Male,25,35-9000,5,2
6671,Male,22,41-2011,1,3
6672,Male,23,43-0000,1,2
6673,Female,38,21-1020,8,4
6674,Female,22,35-0000,1,2
6675,Male,38,19-2030,8,4
6676,Male,23,35-2021,1,4
6677,Male,43,23-0000,11,6
6678,Female,41,11-1020,10,5
6679,Male,24,35-0000,3,3
6680,Male,29,49-9000,7,2
6681,Male,45,23-1000,19,5
6682,Male,29,41-0000,4,3
6683,Female,34,13-2000,6,3
6684,Male,18,39-5000,1,2
6685,Female,50,25-2030,18,3
6686,Female,39,25-0000,8,4
6687,Female,27,51-9000,3,3
6688,Male,49,43-1000,20,5
6689,Male,18,51-2090,1,2
6690,Male,29,35-0000,5,4
6691,Female,41,53-1000,9,4
6692,Female,38,11-1021,9,2
6693,Female,25,35-3000,4,2
6694,Female,26,43-9060,4,3
6695,Female,18,41-0000,1,2
6696,Male,38,29-2010,11,3
6697,Male,32,15-1200,5,3
6698,Female,27,43-0000,4,3
6699,Female,24,35-3010,3,5
6700,Female,29,37-2000,4,3
6701,Male,45,15-1200,18,4
6702,Female,33,11-3010,4,3
6703,Male,48,27-4000,19,4
6704,Female,35,17-2000,10,2
6705,Male,34,29-0000,5,4
6706,Female,41,27-0000,12,6
6707,Male,22,53-7000,2,3
6708,Male,40,19-0000,8,3
6709,Female,40,13-1110,10,4
6710,Female,27,41-0000,5,2
6711,Female,46,25-1000,19,5
6712,Female,44,13-1141,8,5
6713,Male,27,51-0000,5,4
6714,Female,28,43-4051,4,4
6715,Male,36,17-0000,10,3
6716,Female,20,49-9071,1,1
6717,Female,31,43-9000,6,3
6718,Male,40,27-0000,9,4
6719,Male,27,53-7062,4,2
6720,Male,19,53-7060,1,2
6721,Male,18,27-2020,1,3
6722,Male,28,43-0000,5,3
6723,Female,30,43-9050,4,5
6724,Male,31,39-9010,2,3
6725,Male,21,51-9111,3,1
6726,Male,27,41-0000,5,4
6727,Male,39,15-1243,10,3
6728,Female,45,29-1000,20,6
6729,Female,40,41-4000,10,5
6730,Male,24,43-4120,3,1
6731,Female,22,53-7000,2,3
6732,Male,37,43-1011,9,2
6733,Female,27,39-0000,2,3
6734,Female,37,47-0000,8,4
6735,Male,38,29-2040,8,3
6736,Male,28,35-0000,5,4
6737,Male,23,41-0000,3,4
6738,Male,20,51-0000,1,2
6739,Female,27,41-0000,5,2
6740,Male,32,41-2030,5,4
6741,Female,43,27-1000,10,5
6742,Male,29,51-2000,2,3
6743,Male,31,35-3000,5,5
6744,Female,28,53-7060,6,3
6745,Female,37,25-1051,10,3
6746,Female,23,53-7000,3,3
6747,Female,28,25-9000,5,3
6748,Female,32,41-2000,5,2
6749,Male,22,43-3030,1,2
6750,Female,31,39-2000,5,4
6751,Male,42,13-0000,9,3
6752,Male,39,41-4010,8,3
6753,Male,41,11-0000,9,4
6754,Female,40,11-3051,10,4
6755,Male,28,41-2011,6,2
6756,Male,18,51-9061,3,1
6757,Female,25,41-9000,2,3
6758,Female,33,33-0000,6,4
6759,Male,19,39-3091,1,3
6760,Male,19,43-6000,2,1
6761,Male,40,15-1200,9,5
6762,Male,24,49-9000,1,2
6763,Female,34,41-3020,5,6
6764,Male,40,17-3000,8,5
6765,Female,35,33-3000,10,5
6766,Female,24,41-1000,1,2
6767,Female,18,43-3010,4,3
6768,Male,33,41-2000,4,4
6769,Male,19,53-0000,2,2
6770,Male,37,19-0000,9,3
6771,Female,26,41-2010,6,3
6772,Female,23,31-1120,2,2
6773,Male,25,35-3023,3,2
6774,Female,18,39-0000,1,1
6775,Male,39,13-1110,9,3
6776,Male,22,51-0000,3,3
6777,Female,42,41-4010,10,5
6778,Male,18,21-0000,2,3
6779,Female,23,35-0000,1,3
6780,Male,25,53-3030,3,3
6781,Female,27,25-9031,4,1
6782,Female,29,35-9000,5,2
6783,Male,22,53-0000,2,4
6784,Male,34,29-0000,4,3
6785,Male,18,41-0000,3,3
6786,Female,23,53-0000,1,3
6787,Female,22,43-9060,1,1
6788,Male,26,53-3000,5,4
6789,Female,28,35-0000,5,3
6790,Male,36,15-1200,8,4
6791,Female,18,37-2010,2,3
6792,Male,44,11-1020,10,6
6793,Male,49,11-3031,21,7
6794,Female,24,41-2000,2,1
6795,Female,41,47-0000,9,4
6796,Male,27,49-9000,5,1
6797,Female,21,53-3030,1,4
6798,Female,23,43-4051,1,3
6799,Female,29,43-9061,3,3
6800,Male,29,21-1000,5,2
6801,Female,26,29-2000,3,3
6802,Female,20,35-9000,4,2
6803,Male,18,43-4000,3,3
6804,Male,33,39-0000,3,3
6805,Female,29,43-3031,3,2
6806,Male,38,43-1010,12,2
6807,Male,25,51-2020,4,2
6808,Female,34,11-3071,5,4
6809,Male,42,11-2032,8,4
6810,Female,31,13-0000,5,3
6811,Male,32,13-0000,4,3
6812,Female,37,41-4000,9,4
6813,Female,27,43-9000,6,2
6814,Female,44,15-1230,10,5
6815,Female,30,35-1010,5,3
6816,Female,44,13-0000,9,6
6817,Male,22,47-3012,2,2
6818,Male,35,35-0000,8,5
6819,Female,52,15-1200,21,5
6820,Male,44,11-1010,8,4
6821,Female,46,29-1210,20,3
6822,Male,27,41-2020,6,3
6823,Female,21,51-2090,2,2
6824,Female,32,51-4190,5,4
6825,Female,22,43-0000,1,5
6826,Male,29,43-9061,3,2
6827,Female,27,43-9061,5,1
6828,Female,24,31-1120,2,3
6829,Female,24,39-0000,1,1
6830,Female,55,11-3030,20,3
6831,Male,40,25-1070,9,4
6832,Female,36,13-0000,8,4
6833,Male,49,11-0000,18,5
6834,Female,45,15-1252,19,6
6835,Male,26,43-4050,3,3
6836,Male,26,31-1100,6,2
6837,Female,20,33-9030,1,3
6838,Female,30,41-2020,6,4
6839,Male,22,39-9031,2,2
6840,Female,39,25-0000,12,4
6841,Female,27,39-9031,5,4
6842,Female,22,43-9000,1,2
6843,Female,43,11-0000,10,3
6844,Male,36,11-1020,10,4
6845,Male,18,43-4051,3,3
6846,Male,40,25-2023,12,4
6847,Male,20,43-3060,1,3
6848,Female,25,35-0000,5,3
6849,Male,26,35-0000,5,1
6850,Male,23,51-2000,2,2
6851,Female,35,11-0000,10,2
6852,Male,19,35-0000,2,2
6853,Female,40,49-0000,10,5
6854,Male,38,13-1000,9,5
6855,Male,33,29-2030,5,3
6856,Female,37,15-0000,8,2
6857,Male,22,51-9061,1,1
6858,Male,25,21-1000,5,2
6859,Female,43,29-1000,9,3
6860,Male,27,35-3030,3,3
6861,Female,26,37-2011,5,3
6862,Female,21,35-3031,3,1
6863,Male,43,13-0000,10,5
6864,Female,23,47-3000,2,3
6865,Female,20,35-0000,1,2
6866,Male,42,13-1160,10,4
6867,Female,29,43-4180,4,2
6868,Male,37,37-3011,8,4
6869,Female,27,43-4000,5,3
6870,Male,18,41-0000,1,2
6871,Male,37,29-1120,9,4
6872,Female,32,25-0000,5,5
6873,Male,23,39-5012,1,2
6874,Female,28,53-7060,2,1
6875,Female,22,39-5000,2,3
6876,Female,44,21-1010,9,3
6877,Male,21,41-2030,1,3
6878,Male,21,31-1120,1,4
6879,Female,30,31-1120,5,3
6880,Female,39,25-2030,8,4
6881,Male,21,29-2052,3,4
6882,Female,25,43-4170,4,2
6883,Male,30,51-0000,3,4
6884,Female,27,33-9030,6,1
6885,Female,40,15-1200,12,4
6886,Female,26,53-0000,5,2
6887,Male,26,35-2021,5,2
6888,Male,19,49-9071,3,4
6889,Male,18,31-1120,1,1
6890,Female,30,35-9000,5,3
6891,Male,19,35-9011,2,2
6892,Male,40,13-2011,8,3
6893,Female,24,35-0000,4,3
6894,Male,43,29-2010,9,4
6895,Male,46,11-3031,20,4
6896,Male,26,43-0000,3,2
6897,Male,31,33-9000,5,4
6898,Female,35,25-2000,10,4
6899,Male,19,35-3030,1,1
6900,Female,31,21-0000,5,2
6901,Male,23,51-3000,4,1
6902,Male,25,43-3030,4,3
6903,Female,23,53-0000,1,3
6904,Female,22,43-0000,1,2
6905,Female,25,51-2090,4,3
6906,Female,40,11-0000,8,5
6907,Female,31,29-2056,3,3
6908,Male,26,43-9060,3,2
6909,Female,25,33-0000,5,2
6910,Female,35,43-4111,8,3
6911,Female,24,43-0000,1,1
6912,Female,22,33-9000,1,3
6913,Female,41,33-0000,9,4
6914,Female,42,13-1050,9,7
6915,Male,18,19-4000,2,2
6916,Female,43,13-1070,9,4
6917,Female,30,43-0000,6,4
6918,Female,21,53-3030,2,3
6919,Male,23,53-0000,2,4
6920,Female,23,53-0000,2,4
6921,Female,19,35-1012,1,3
6922,Male,34,49-2098,3,3
6923,Female,40,11-1000,9,5
6924,Female,24,37-3000,3,2
6925,Female,32,43-6000,5,3
6926,Male,24,51-6021,1,3
6927,Male,18,43-6000,1,1
6928,Female,29,35-1012,4,4
6929,Female,24,41-0000,2,3
6930,Female,23,43-6010,1,4
6931,Female,28,47-2061,5,3
6932,Male,25,35-0000,4,2
6933,Female,39,41-0000,10,3
6934,Male,26,39-9032,4,4
6935,Male,37,15-1250,9,2
6936,Female,39,23-0000,11,4
6937,Male,33,31-1130,4,3
6938,Male,23,31-1120,1,2
6939,Female,21,43-9060,1,3
6940,Female,18,53-7062,2,2
6941,Female,50,15-1252,19,3
6942,Female,56,11-2021,19,6
6943,Female,30,53-3000,6,5
6944,Female,53,11-2021,17,5
6945,Male,22,41-2030,1,4
6946,Male,25,49-9000,3,3
6947,Female,35,13-1000,9,4
6948,Male,29,37-3010,5,2
6949,Male,18,47-2000,1,1
6950,Female,24,43-9061,2,2
6951,Male,18,53-7064,1,3
6952,Female,41,13-0000,10,5
6953,Female,18,31-9091,1,3
6954,Female,43,11-1021,9,6
6955,Male,33,47-0000,3,2
6956,Female,28,35-3020,5,1
6957,Male,27,35-0000,3,2
6958,Female,39,13-0000,10,2
6959,Male,39,15-1230,10,4
6960,Male,49,29-1000,17,5
6961,Male,42,13-1000,10,5
6962,Male,34,29-1000,3,3
6963,Male,33,43-4050,7,2
6964,Female,38,27-3000,9,2
6965,Female,35,11-1000,10,4
6966,Male,40,13-1199,10,4
6967,Female,31,41-2000,6,4
6968,Male,34,35-3040,6,4
6969,Male,42,25-2000,10,5
6970,Male,27,35-0000,5,3
6971,Female,30,35-9021,4,4
6972,Male,30,35-2021,4,2
6973,Female,34,53-3099,4,3
6974,Male,25,37-3000,5,1
6975,Male,18,47-2000,5,3
6976,Male,18,49-9000,4,3
6977,Female,39,11-1000,11,3
6978,Male,42,29-2030,9,4
6979,Female,24,37-0000,2,3
6980,Female,28,35-1000,4,2
6981,Female,21,35-0000,1,3
6982,Female,29,53-6000,4,1
6983,Male,34,13-1199,4,4
6984,Female,38,27-3000,11,3
6985,Female,20,53-7061,1,3
6986,Female,39,11-3012,11,2
6987,Female,26,41-0000,6,4
6988,Male,39,11-1020,11,3
6989,Male,31,29-1000,4,5
6990,Female,26,41-0000,6,2
6991,Female,35,47-2031,10,4
6992,Male,43,41-3000,10,5
6993,Female,18,51-0000,3,4
6994,Male,41,13-1000,10,6
6995,Female,23,25-3000,1,1
6996,Female,22,35-2010,2,4
6997,Male,43,25-0000,10,5
6998,Female,19,35-0000,3,2
6999,Male,27,25-2010,6,2
7000,Male,30,43-3051,4,5
7001,Female,28,53-7000,6,1
7002,Female,31,41-2030,6,2
7003,Female,25,51-3020,4,2
7004,Female,40,49-0000,10,5
7005,Male,32,37-2011,5,3
7006,Female,33,13-0000,6,2
7007,Female,34,25-1194,5,5
7008,Male,25,51-0000,7,2
7009,Female,28,21-1000,7,3
7010,Female,26,43-0000,4,2
7011,Male,21,53-3032,1,4
7012,Female,24,25-9040,2,2
7013,Male,40,33-2000,8,5
7014,Female,19,43-6014,4,2
7015,Male,51,11-0000,19,5
7016,Male,36,25-0000,11,3
7017,Female,28,53-7062,5,3
7018,Female,36,29-1140,8,4
7019,Male,42,29-1120,11,3
7020,Male,29,31-1100,5,3
7021,Male,26,15-1200,4,3
7022,Male,43,33-2000,10,3
7023,Female,38,43-4000,10,3
7024,Female,34,25-0000,4,2
7025,Female,22,43-3000,1,2
7026,Female,50,15-1252,20,4
7027,Male,35,23-2090,10,4
7028,Male,25,47-2141,4,2
7029,Female,25,43-0000,3,2
7030,Male,23,51-0000,1,3
7031,Female,44,27-0000,8,5
7032,Male,41,11-9140,8,5
7033,Female,18,33-9030,2,2
7034,Female,19,35-2000,2,3
7035,Male,30,51-9111,4,3
7036,Male,30,53-7000,5,3
7037,Male,38,13-2050,10,4
7038,Male,19,21-0000,3,3
7039,Female,18,49-9000,1,2
7040,Male,42,13-0000,9,4
7041,Female,34,13-0000,4,4
7042,Female,31,29-1000,6,3
7043,Male,25,25-2011,5,1
7044,Female,22,53-7065,1,3
7045,Female,18,41-0000,1,2
7046,Male,29,33-9000,4,4
7047,Female,27,41-0000,4,3
7048,Male,30,51-0000,4,2
7049,Male,26,53-0000,5,3
7050,Male,41,41-3010,8,6
7051,Female,25,31-9092,4,2
7052,Male,32,49-1011,4,3
7053,Male,23,41-0000,3,2
7054,Male,21,39-1000,2,2
7055,Male,19,35-3000,2,3
7056,Male,44,11-1021,10,4
7057,Female,31,15-1254,5,4
7058,Male,19,41-0000,1,1
7059,Female,18,41-0000,1,3
7060,Male,21,43-3000,1,3
7061,Male,25,31-1120,5,2
7062,Female,18,51-9190,1,2
7063,Female,31,35-3020,5,3
7064,Male,24,39-2021,1,2
7065,Female,18,43-3031,1,3
7066,Female,18,51-0000,1,4
7067,Male,20,39-9000,1,4
7068,Male,40,27-0000,9,5
7069,Male,33,39-0000,3,4
7070,Male,28,39-9000,3,3
7071,Male,38,41-3030,7,4
7072,Male,32,39-3091,6,3
7073,Female,23,47-2061,1,2
7074,Male,18,51-6030,1,4
7075,Female,27,35-2000,4,2
7076,Female,23,41-2010,1,3
7077,Female,35,51-8091,10,2
7078,Male,34,43-9040,4,6
7079,Female,28,53-7062,4,2
7080,Female,20,41-0000,2,2
7081,Female,28,31-1131,5,1
7082,Female,45,11-3030,19,5
7083,Female,42,49-0000,10,5
7084,Female,23,37-0000,1,2
7085,Female,42,33-0000,10,5
7086,Male,18,43-9000,2,3
7087,Male,24,39-9000,2,3
7088,Female,18,35-2011,2,3
7089,Male,41,17-2072,10,5
7090,Female,41,25-0000,11,4
7091,Male,34,27-3000,2,2
7092,Female,28,43-0000,4,3
7093,Male,37,13-0000,11,4
7094,Male,24,43-3030,2,2
7095,Female,23,53-7060,1,2
7096,Female,19,47-2060,1,3
7097,Female,23,47-2000,1,2
7098,Male,34,17-0000,3,2
7099,Female,46,13-0000,19,4
7100,Female,46,27-4000,20,5
7101,Female,18,51-3090,1,3
7102,Female,35,41-4000,11,3
7103,Male,18,41-2000,1,2
7104,Male,38,51-8093,10,2
7105,Male,43,53-1000,10,5
7106,Female,52,23-1011,20,3
7107,Male,46,47-2030,20,3
7108,Female,26,51-0000,5,2
7109,Female,42,19-3000,8,3
7110,Female,24,35-2010,4,1
7111,Female,26,47-2140,4,4
7112,Male,29,35-2012,5,2
7113,Male,50,13-2011,19,6
7114,Female,50,13-2051,22,5
7115,Female,23,41-0000,3,2
7116,Female,24,47-2060,2,2
7117,Male,39,13-0000,11,5
7118,Male,23,53-3000,1,2
7119,Male,22,51-6000,1,2
7120,Male,26,43-4130,5,2
7121,Male,30,25-9045,6,3
7122,Male,34,43-1000,4,3
7123,Female,25,41-1010,5,1
7124,Female,18,35-0000,1,2
7125,Female,31,47-0000,5,3
7126,Male,44,47-0000,11,4
7127,Male,33,13-1161,3,2
7128,Female,39,29-0000,10,3
7129,Female,41,29-0000,10,5
7130,Female,18,49-3023,2,3
7131,Female,31,47-2000,5,5
7132,Male,29,51-9060,5,5
7133,Male,27,51-0000,3,1
7134,Male,28,51-2090,6,3
7135,Female,23,53-7060,1,2
7136,Female,20,35-3023,3,2
7137,Female,36,35-0000,8,2
7138,Male,27,43-4060,6,3
7139,Male,24,41-0000,2,1
7140,Male,23,53-7060,1,2
7141,Female,21,43-3030,2,1
7142,Female,19,51-0000,2,2
7143,Male,23,53-3033,2,4
7144,Male,44,41-3030,10,6
7145,Male,25,51-0000,4,1
7146,Male,20,53-7062,2,4
7147,Male,36,47-2152,9,3
7148,Male,18,47-3019,1,4
7149,Female,37,49-0000,12,4
7150,Female,30,43-0000,3,5
7151,Female,39,13-1000,9,3
7152,Male,37,11-1021,9,4
7153,Male,42,13-1000,10,4
7154,Female,25,37-3011,4,3
7155,Male,35,25-2021,11,4
7156,Male,19,45-4000,1,1
7157,Male,43,47-4011,10,3
7158,Female,46,13-1071,20,6
7159,Male,26,43-4000,4,4
7160,Female,18,31-1120,2,3
7161,Male,26,35-2010,4,2
7162,Female,50,11-2000,20,6
7163,Female,22,25-9045,2,3
7164,Female,33,49-9020,6,2
7165,Male,23,43-0000,1,3
7166,Male,28,35-2012,4,2
7167,Female,26,53-0000,5,2
7168,Female,41,11-3021,10,6
7169,Male,47,11-2020,19,5
7170,Female,44,29-1050,9,5
7171,Female,42,13-2070,9,4
7172,Female,36,47-0000,9,2
7173,Female,36,51-1010,11,2
7174,Male,23,43-4171,1,3
7175,Male,29,53-7062,3,3
7176,Female,37,49-9000,11,3
7177,Female,26,49-3020,3,2
7178,Male,35,19-1031,9,4
7179,Female,19,51-9000,3,2
7180,Female,18,43-0000,1,3
7181,Male,33,29-1141,4,3
7182,Female,38,17-2072,9,6
7183,Male,18,53-7062,1,2
7184,Female,40,13-1070,11,5
7185,Male,35,17-2000,8,4
7186,Female,23,33-0000,1,4
7187,Male,18,47-3010,2,3
7188,Female,18,43-4110,2,2
7189,Female,32,53-3090,4,2
7190,Male,43,29-0000,9,7
7191,Female,22,37-0000,1,2
7192,Female,32,17-2000,5,5
7193,Female,20,35-2021,1,2
7194,Female,25,53-7065,4,4
7195,Female,41,49-0000,10,7
7196,Female,41,11-0000,9,3
7197,Female,45,29-1210,19,3
7198,Female,25,45-0000,3,2
7199,Female,26,53-7060,5,3
7200,Female,19,53-7062,1,3
7201,Male,52,11-3030,19,4
7202,Female,44,23-0000,10,3
7203,Male,26,37-0000,4,1
7204,Female,24,41-2031,1,1
7205,Male,29,53-7011,3,3
7206,Male,23,41-0000,1,2
7207,Female,39,41-3091,8,4
7208,Male,40,13-1111,11,5
7209,Female,47,29-0000,18,3
7210,Male,32,11-1021,2,5
7211,Female,45,11-0000,19,5
7212,Male,42,29-1140,9,4
7213,Female,43,15-1200,11,6
7214,Female,29,29-2050,6,3
7215,Male,22,35-3000,2,3
7216,Male,47,17-0000,19,5
7217,Male,24,31-1131,2,3
7218,Female,40,13-1110,11,4
7219,Female,21,51-2090,3,2
