Customer_ID,Age,Work_Experience,Family_Size,median_annual_wage,card_monthly_avg,check_monthly_avg,Deposit_monthly_avg,Loan Payment_monthly_avg,Transfer_monthly_avg,Withdrawal_monthly_avg,card_monthly_count_avg,check_monthly_count_avg,Deposit_monthly_count_avg,Loan Payment_monthly_count_avg,Transfer_monthly_count_avg,Withdrawal_monthly_count_avg,TOT_EMP,EMP_PRSE,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_PCT75,A_PCT90,ANNUAL,HOURLY,Female,Male,O_GROUP_broad,O_GROUP_detailed,O_GROUP_major,O_GROUP_minor,OCC_CODE_MAJOR,OCC_CODE_MINOR,OCC_CODE_BROAD,OCC_CODE_DETAILED,Cluster
6343,42,10,6,100440.0,0.0,0.0,24516.31063148148,7795.305899999999,2049.298925,515.2543,0.0,0.0,1.3636,0.2727,0.6364,0.3636,5003910,0.2,51.99,108130.0,0.5,23.72,32.56,48.29,64.52,82.33,49330.0,67730.0,134210.0,171250.0,0.0,0.0,True,False,False,False,True,False,15,150,1500,150000,10
6344,18,2,3,47800.0,31.535700000000002,7485.04285,14243.012137499998,19945.303,0.0,1547.4885,0.8,0.2,0.8,0.2,0.0,0.2,1334680,0.5,28.1,58450.0,0.4,14.45,17.79,22.98,31.18,46.38,30060.0,37010.0,64860.0,96470.0,0.0,0.0,True,False,False,False,False,True,41,410,4110,411000,7
6345,33,5,4,50570.0,22.4558,7473.504149999999,21177.78006666667,15271.103175,0.0,0.0,0.25,1.0,0.375,0.375,0.0,0.0,6075520,0.3,28.08,58400.0,0.3,16.41,19.01,24.31,33.88,45.3,34130.0,39550.0,70460.0,94220.0,0.0,0.0,True,False,False,False,True,False,47,470,4700,470000,36
6346,19,3,3,37160.0,24.193044444444446,5946.673154166668,0.0,14465.591400000001,2408.6810238095236,877.6193,1.5385,1.0,0.0,0.1538,0.9231,0.0769,177150,1.2,19.15,39830.0,0.3,13.89,15.26,17.87,22.02,26.49,28890.0,31730.0,45810.0,55100.0,0.0,0.0,False,True,True,False,False,False,51,510,5140,514070,-1
6347,22,2,4,28750.0,34.9352,5629.564064285715,24264.990899999997,51922.4277,0.0,1057.2804,0.3333,0.8889,0.6667,0.3333,0.0,0.2222,1353950,1.0,14.23,29600.0,0.5,10.05,11.27,13.82,16.06,17.83,20900.0,23440.0,33410.0,37080.0,0.0,0.0,False,True,False,False,False,True,35,350,3590,359000,-1
6348,34,6,3,31340.0,39.128,0.0,69917.26994285714,17527.46965,2078.9968166666667,913.72775,0.5,0.0,0.7,0.2,0.4,0.4,2835650,0.7,17.41,36210.0,0.5,10.5,12.8,15.07,19.1,26.86,21830.0,26620.0,39730.0,55880.0,0.0,0.0,True,False,False,False,True,False,39,390,3900,390000,24
6349,20,2,2,38040.0,84.28880000000001,0.0,24490.581079999996,9584.1987,2143.96635,0.0,0.3333,0.0,0.5556,0.2222,0.8889,0.0,2517350,0.6,19.78,41140.0,0.1,12.5,14.99,18.29,23.02,28.7,26000.0,31180.0,47880.0,59700.0,0.0,0.0,True,False,False,True,False,False,43,430,4390,439061,40
6350,40,10,4,81350.0,0.0,4561.143625000001,20831.1904,0.0,2495.181133333333,787.8760333333335,0.0,0.5,0.25,0.0,0.375,0.75,81080,1.0,40.58,84410.0,0.4,29.54,32.97,39.11,46.8,51.79,61430.0,68580.0,97350.0,107730.0,0.0,0.0,True,False,False,True,False,False,29,290,2920,292032,-1
6351,36,10,2,60240.0,43.2548,4866.5248437499995,0.0,23706.86094285714,2318.35485,0.0,0.3077,0.6923,0.0,0.5385,0.6154,0.0,690050,0.7,31.39,65280.0,0.4,18.0,22.69,28.96,37.6,49.18,37440.0,47200.0,78210.0,102300.0,0.0,0.0,False,True,True,False,False,False,47,471,4721,472110,1
6352,36,11,3,98100.0,44.683414285714285,2340.6161,35487.636,12128.80776,3253.4845,0.0,0.9,0.3,0.1,0.6,0.4,0.0,3376680,0.3,59.07,122860.0,1.1,20.9,29.84,47.16,74.31,106.38,43470.0,62070.0,154560.0,221270.0,0.0,0.0,True,False,True,False,False,False,11,110,1110,111020,8
6353,20,2,3,29120.0,50.20170000000001,6976.964266666667,0.0,21997.0212,2288.8891,0.0,1.1429,0.4286,0.0,0.1429,0.1429,0.0,2122210,0.7,15.87,33020.0,0.7,8.77,10.49,14.0,17.5,26.62,18250.0,21810.0,36400.0,55360.0,0.0,0.0,True,False,True,False,False,False,35,350,3530,353030,-1
6354,22,2,3,31350.0,56.3373,9077.6842,33793.9554,23561.1168,1701.0718166666666,0.0,0.3,0.2,0.7,0.3,1.0,0.0,2935360,0.5,16.09,33470.0,0.3,11.02,13.23,15.07,17.82,22.02,22930.0,27510.0,37060.0,45800.0,0.0,0.0,False,True,True,False,False,False,37,370,3720,372010,24
6355,35,9,5,35290.0,0.0,5177.397800000001,20606.806333333334,34735.2036,1650.50041,1205.60543125,0.0,0.6,0.6,0.2,0.6,0.9,13183250,0.3,24.22,50370.0,0.6,11.14,13.61,16.96,27.16,45.21,23180.0,28310.0,56480.0,94040.0,0.0,0.0,False,True,False,False,True,False,41,410,4100,410000,29
6356,40,9,5,107360.0,43.37235,6531.98385,43932.42376818183,13553.6457,0.0,707.8465,0.4615,1.0769,1.0769,0.1538,0.0,0.3846,9860740,0.6,63.08,131200.0,0.6,24.18,36.23,51.62,78.71,106.03,50290.0,75350.0,163710.0,220550.0,0.0,0.0,True,False,False,False,True,False,11,110,1100,110000,19
6357,33,4,4,104830.0,35.545525,18543.9924,45402.1558,0.0,2961.525688888889,1059.6725,0.3333,0.2222,0.3333,0.0,1.0,0.3333,476750,0.4,61.53,127980.0,0.4,30.82,39.15,50.4,68.84,100.96,64100.0,81430.0,143200.0,209990.0,0.0,0.0,False,True,False,True,False,False,11,111,1191,119111,-1
6358,38,10,3,77760.0,0.0,9160.537277777777,61664.2965,18311.11464,1560.0703,1225.364775,0.0,1.0,0.2222,0.5556,0.2222,0.4444,9043070,0.2,46.52,96770.0,0.3,18.43,26.62,37.38,50.57,77.59,38340.0,55370.0,105190.0,161380.0,0.0,0.0,True,False,False,False,True,False,29,290,2900,290000,26
6359,37,9,5,50570.0,27.243000000000002,6622.068,43868.1064,36804.65542857143,1913.4619750000002,820.1932199999999,0.4545,0.3636,0.3636,0.7273,0.6364,0.6364,6075520,0.3,28.08,58400.0,0.3,16.41,19.01,24.31,33.88,45.3,34130.0,39550.0,70460.0,94220.0,0.0,0.0,False,True,False,False,True,False,47,470,4700,470000,36
6360,18,2,3,31450.0,32.615,14460.9364,36334.42026666667,9987.4103875,0.0,0.0,0.2222,0.1111,1.0,0.5556,0.0,0.0,4889700,0.2,15.6,32440.0,0.3,11.16,13.59,15.12,17.36,19.64,23210.0,28280.0,36110.0,40850.0,0.0,0.0,True,False,False,False,False,True,31,311,3111,311100,33
6361,42,8,5,57860.0,37.9673,0.0,0.0,4828.0278,5256.9527499999995,217.1792,0.1667,0.0,0.0,0.3333,1.0,0.3333,591760,0.7,29.25,60850.0,0.4,17.94,21.68,27.82,35.06,42.26,37310.0,45090.0,72920.0,87900.0,0.0,0.0,True,False,False,True,False,False,53,530,5310,531047,-1
6362,40,10,4,77760.0,55.5198,6695.1999,22967.159506250002,21697.407724999997,2367.4948,0.0,0.4545,0.1818,0.8182,0.8182,0.5455,0.0,9043070,0.2,46.52,96770.0,0.3,18.43,26.62,37.38,50.57,77.59,38340.0,55370.0,105190.0,161380.0,0.0,0.0,False,True,False,False,True,False,29,290,2900,290000,26
6363,21,3,2,29660.0,76.0664,9951.5562,0.0,27039.294550000002,2025.3362785714285,0.0,0.4444,0.2222,0.0,0.6667,1.1111,0.0,7584940,0.7,15.62,32500.0,0.2,10.62,12.43,14.26,16.8,21.12,22090.0,25850.0,34940.0,43920.0,0.0,0.0,False,True,False,False,False,True,41,410,4120,412000,32
6364,28,4,3,49330.0,68.0039,4365.09606,0.0,13218.213733333332,961.54095,645.0107,0.125,0.625,0.0,0.375,0.5,0.25,4509820,0.4,27.17,56510.0,0.3,16.24,18.76,23.72,31.32,42.45,33780.0,39020.0,65150.0,88300.0,0.0,0.0,True,False,False,False,False,True,47,470,4720,472000,22
6365,26,3,3,35520.0,43.3107,8509.966,25786.3293,25885.881621428573,2012.6399,555.7633,0.2222,0.2222,0.2222,1.1111,0.1111,0.2222,1725460,0.4,-1.0,40410.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,23040.0,28560.0,46550.0,63490.0,1.0,0.0,False,True,False,False,False,True,25,250,2590,259000,-1
6366,27,5,3,31340.0,0.0,3920.67975,33225.205050000004,23370.33523333333,1948.948,1023.7678,0.0,1.3333,0.5,0.3333,0.25,0.3333,2835650,0.7,17.41,36210.0,0.5,10.5,12.8,15.07,19.1,26.86,21830.0,26620.0,39730.0,55880.0,0.0,0.0,False,True,False,False,True,False,39,390,3900,390000,24
6367,28,4,3,35290.0,74.76736000000001,5775.189955555555,48689.242750000005,11319.53708,2420.17065,643.6634333333333,0.375,0.5625,0.375,0.4375,0.9375,0.375,13183250,0.3,24.22,50370.0,0.6,11.14,13.61,16.96,27.16,45.21,23180.0,28310.0,56480.0,94040.0,0.0,0.0,False,True,False,False,True,False,41,410,4100,410000,29
6368,25,4,2,30920.0,0.0,0.0,0.0,36086.4375,2280.7146,1125.4478250000002,0.0,0.0,0.0,0.4,0.4,0.6,1254240,0.5,-1.0,33740.0,0.5,-1.0,-1.0,-1.0,-1.0,-1.0,22720.0,27670.0,37780.0,46840.0,1.0,0.0,False,True,False,True,False,False,25,250,2590,259045,-1
6369,47,21,4,79000.0,63.069325,3602.5465,49371.7159,19780.6864,1074.5407,0.0,0.5,0.1667,0.3333,0.3333,0.1667,0.0,186640,1.2,41.67,86670.0,0.9,22.4,29.04,37.98,48.44,62.14,46590.0,60410.0,100760.0,129260.0,0.0,0.0,False,True,False,False,False,True,17,170,1710,171000,-1
6370,25,5,1,28240.0,46.90529999999999,4222.13682,39732.4972875,8560.6068,8534.642,793.7369000000001,0.5,0.4167,0.5833,0.4167,0.0833,0.5833,3296040,0.7,13.81,28730.0,0.3,10.31,11.5,13.58,15.24,17.26,21440.0,23920.0,31690.0,35900.0,0.0,0.0,True,False,False,True,False,False,41,410,4120,412011,24
6371,27,5,2,34880.0,24.5627,14865.8148,34840.73315714286,18733.85218,1061.3994,0.0,0.7,0.1,0.7,0.5,0.4,0.0,6840530,0.2,17.33,36050.0,0.4,12.51,14.41,16.77,19.0,22.85,26030.0,29960.0,39510.0,47520.0,0.0,0.0,True,False,True,False,False,False,53,530,5370,537060,37
6372,18,4,3,29790.0,0.0,4797.490935714285,25071.7879,21726.331983333337,5538.4291,1004.8685800000001,0.0,0.8182,0.2727,0.5455,0.1818,0.6364,274380,2.6,15.76,32780.0,0.5,10.74,12.81,14.32,17.2,21.86,22350.0,26650.0,35780.0,45460.0,0.0,0.0,True,False,False,False,False,True,39,390,3920,392000,-1
6373,22,1,2,35760.0,24.3371,5694.4758,30231.86075,41084.73495,1113.2504,1027.1275666666668,0.1111,0.2222,0.4444,0.6667,0.2222,0.4444,1310090,0.4,17.41,36220.0,0.2,13.48,14.79,17.19,18.87,22.09,28030.0,30770.0,39260.0,45940.0,0.0,0.0,True,False,False,True,False,False,31,311,3111,311131,-1
6374,38,10,4,62360.0,38.2688,0.0,36098.792149999994,0.0,3364.7319,0.0,0.6,0.0,0.4,0.0,0.2,0.0,1130370,1.1,-1.0,69330.0,0.6,-1.0,-1.0,-1.0,-1.0,-1.0,46550.0,50210.0,79470.0,101630.0,1.0,0.0,True,False,True,False,False,False,25,250,2520,252030,-1
6375,24,2,4,44080.0,45.79186250000001,8032.350274999999,32065.070045238095,15341.437477777778,1590.8171999999997,1263.6995,0.3846,0.3077,0.7692,0.6923,0.5385,0.4615,3144510,0.4,22.92,47670.0,0.3,14.39,17.31,21.19,26.63,33.84,29930.0,36000.0,55400.0,70380.0,0.0,0.0,True,False,True,False,False,False,43,430,4360,436010,24
6376,20,1,2,34650.0,45.1698,5670.654799999999,32343.673766666663,26228.49,4693.5723,657.4758,0.3333,0.75,0.6667,0.25,0.25,0.3333,1583620,0.4,17.89,37220.0,0.3,11.45,13.84,16.66,19.57,26.02,23820.0,28790.0,40700.0,54120.0,0.0,0.0,True,False,False,False,False,True,33,330,3390,339000,15
6377,34,6,3,33970.0,52.179089999999995,0.0,58650.1783,34480.8224,2021.2814888888888,1177.346057142857,1.0,0.0,0.2308,0.0769,0.6923,0.6923,461750,1.2,18.21,37870.0,1.2,13.78,14.98,16.33,19.17,25.37,28660.0,31150.0,39870.0,52780.0,0.0,0.0,True,False,False,False,True,False,45,450,4500,450000,-1
6378,22,1,3,40910.0,32.99936,10233.04178,39367.26564,23294.8471,2900.91115,2802.7294,0.4545,0.4545,0.5455,0.1818,0.3636,0.1818,18674770,0.1,21.9,45550.0,0.1,13.8,16.46,19.67,25.0,32.14,28700.0,34230.0,52000.0,66850.0,0.0,0.0,True,False,False,False,True,False,43,430,4300,430000,31
6379,33,3,3,98100.0,69.40831,2369.8304,26551.2506,21450.113675,1840.7347666666667,1623.5344799999998,0.7692,0.3846,0.2308,0.3077,0.4615,0.5385,3376680,0.3,59.07,122860.0,1.1,20.9,29.84,47.16,74.31,106.38,43470.0,62070.0,154560.0,221270.0,0.0,0.0,False,True,False,True,False,False,11,110,1110,111021,8
6380,28,5,4,29640.0,34.540699999999994,4079.16465,21173.289325,28606.2797,0.0,340.6976,0.3333,0.6667,0.4444,0.4444,0.0,0.1111,12514620,0.1,15.45,32130.0,0.4,10.15,11.75,14.25,17.13,21.71,21110.0,24440.0,35630.0,45150.0,0.0,0.0,False,True,False,False,True,False,35,350,3500,350000,30
6381,30,7,4,73150.0,60.69971944444444,5731.6282,29645.825350000003,15368.476450000002,0.0,0.0,0.6471,0.6471,0.6471,1.8235,0.0,0.0,54010,5.0,44.02,91560.0,2.9,19.04,24.51,35.17,50.48,77.53,39610.0,50980.0,105000.0,161260.0,0.0,0.0,True,False,False,True,False,False,27,270,2730,273043,-1
6382,39,11,4,88050.0,44.36031944444445,16429.3883,77786.8895,0.0,3656.0213,1154.891188888889,0.9091,0.1818,0.2727,0.0,0.2727,1.1818,1046880,1.0,46.95,97660.0,0.4,24.36,31.51,42.33,58.35,73.25,50680.0,65540.0,121370.0,152350.0,0.0,0.0,False,True,True,False,False,False,13,130,1310,131080,-1
6383,44,8,3,50570.0,33.719809999999995,6289.1227,44074.329966666664,0.0,1809.0900000000001,0.0,0.6667,0.4444,0.5556,0.0,0.8889,0.0,6075520,0.3,28.08,58400.0,0.3,16.41,19.01,24.31,33.88,45.3,34130.0,39550.0,70460.0,94220.0,0.0,0.0,False,True,False,False,True,False,47,470,4700,470000,36
6384,21,1,3,40910.0,41.93233333333333,0.0,24886.6349,13475.764733333335,1567.6847,659.6286229166668,0.5833,0.0,0.25,0.5,0.25,0.9167,18674770,0.1,21.9,45550.0,0.1,13.8,16.46,19.67,25.0,32.14,28700.0,34230.0,52000.0,66850.0,0.0,0.0,True,False,False,False,True,False,43,430,4300,430000,31
6385,18,3,2,40750.0,67.12650000000001,5701.8299,50695.583866666675,30456.9157,1146.6976000000002,481.02563333333336,0.4,0.3,0.6,0.2,0.4,0.3,1012780,0.9,22.29,46350.0,0.4,14.28,16.99,19.59,24.61,34.82,29700.0,35330.0,51200.0,72430.0,0.0,0.0,False,True,False,True,False,False,47,470,4720,472061,3
6386,42,9,5,76920.0,77.3978,5989.6686666666665,34978.54363333333,18155.398857142856,0.0,1586.7171,0.5,0.9167,0.25,1.1667,0.0,0.0833,214520,0.5,-1.0,91760.0,0.7,-1.0,-1.0,-1.0,-1.0,-1.0,44870.0,57600.0,109000.0,168320.0,1.0,0.0,False,True,False,True,False,False,25,251,2511,251199,-1
6387,28,4,3,38040.0,32.35546,2322.231433333333,28596.715599999996,15387.0399,2036.1998,546.2420071428571,0.4167,0.25,0.4167,0.3333,0.3333,0.8333,2517350,0.6,19.78,41140.0,0.1,12.5,14.99,18.29,23.02,28.7,26000.0,31180.0,47880.0,59700.0,0.0,0.0,True,False,False,True,False,False,43,430,4390,439061,40
6388,39,9,3,78000.0,89.90159166666668,4642.57264375,35080.46565,13192.0804,0.0,544.6252,0.7,0.9,0.6,0.1,0.0,0.4,1402420,0.5,41.7,86740.0,0.4,23.35,29.29,37.5,48.63,63.79,48560.0,60920.0,101150.0,132690.0,0.0,0.0,True,False,False,True,False,False,13,130,1320,132011,2
6389,44,11,3,57490.0,57.8832,1959.620375,27483.490750000004,32872.5951,1412.0502666666664,654.0669,0.4545,0.3636,0.5455,0.1818,0.2727,0.3636,8496780,0.2,30.41,63240.0,0.5,13.9,18.23,27.64,37.3,49.2,28910.0,37910.0,77590.0,102330.0,0.0,0.0,False,True,False,False,True,False,25,250,2500,250000,25
6390,34,4,6,49330.0,36.6024,7517.4245743589745,31433.272435,0.0,3948.9900899999993,681.4312,0.3125,1.25,0.6875,0.0,0.9375,0.375,4509820,0.4,27.17,56510.0,0.3,16.24,18.76,23.72,31.32,42.45,33780.0,39020.0,65150.0,88300.0,0.0,0.0,False,True,False,False,False,True,47,470,4720,472000,22
6391,24,1,3,28440.0,46.94923333333333,6951.914771428571,39968.413692857146,16093.31595,0.0,794.8893777777778,0.5,0.5,0.5714,0.5714,0.0,0.6429,6309200,0.4,14.69,30540.0,0.5,9.79,10.97,13.67,16.3,20.37,20370.0,22810.0,33900.0,42370.0,0.0,0.0,True,False,False,False,False,True,35,350,3530,353000,32
6392,25,2,1,44830.0,0.0,3007.0352333333335,45255.263779999994,42293.8232,0.0,392.6883,0.0,0.375,0.875,0.5,0.0,0.125,206370,1.3,23.25,48350.0,0.4,14.5,17.35,21.55,27.56,34.58,30160.0,36090.0,57320.0,71930.0,0.0,0.0,True,False,False,True,False,False,43,430,4350,435032,-1
6393,29,4,3,35290.0,19.4665,2930.3915,40605.678125,23843.452159374996,3891.154273333334,975.1086083333333,0.1053,0.1579,1.1053,0.8947,0.7895,0.3684,13183250,0.3,24.22,50370.0,0.6,11.14,13.61,16.96,27.16,45.21,23180.0,28310.0,56480.0,94040.0,0.0,0.0,True,False,False,False,True,False,41,410,4100,410000,29
6394,38,8,4,57860.0,0.0,11815.7541,27590.60758333333,34096.3514,4181.8954,1222.1956733333332,0.0,0.5556,0.6667,0.2222,0.2222,1.1111,591760,0.7,29.25,60850.0,0.4,17.94,21.68,27.82,35.06,42.26,37310.0,45090.0,72920.0,87900.0,0.0,0.0,True,False,False,True,False,False,53,530,5310,531047,1
6395,25,3,1,27930.0,66.65394999999998,6586.0386,27629.85637272727,17058.428160000003,2954.0856599999997,1219.3048,1.3571,0.3571,0.8571,0.3571,0.3571,0.0714,3325050,0.7,13.53,28130.0,0.4,10.17,11.06,13.43,15.13,17.0,21150.0,23010.0,31480.0,35350.0,0.0,0.0,True,False,True,False,False,False,35,350,3530,353020,23
6396,43,10,6,90680.0,0.0,5508.5055,50756.587633333336,27451.95518,0.0,1239.0440333333333,0.0,0.625,0.375,0.625,0.0,0.375,736130,1.1,56.14,116770.0,1.2,23.99,30.96,43.6,63.14,100.31,49890.0,64390.0,131340.0,208640.0,0.0,0.0,True,False,True,False,False,False,13,130,1320,132050,-1
6397,43,10,6,100440.0,61.9142,7178.1441,32977.6161,33506.544725,1320.2239,0.0,0.3333,0.1667,0.1667,0.6667,0.3333,0.0,5003910,0.2,51.99,108130.0,0.5,23.72,32.56,48.29,64.52,82.33,49330.0,67730.0,134210.0,171250.0,0.0,0.0,True,False,False,False,True,False,15,150,1500,150000,10
6398,22,1,2,38060.0,31.7658,0.0,32912.06015,0.0,0.0,851.276375,0.3333,0.0,0.3333,0.0,0.0,0.6667,113500,1.8,19.49,40540.0,0.8,13.69,15.9,18.3,22.44,27.03,28470.0,33070.0,46670.0,56220.0,0.0,0.0,True,False,True,False,False,False,43,431,4341,434150,-1
6399,29,4,3,37780.0,0.0,0.0,32519.490896666666,14861.933375,1393.1422777777777,1417.6853999999998,0.0,0.0,1.0,0.4,0.6,0.2,2879840,0.7,19.8,41190.0,0.1,13.46,15.16,18.16,22.6,28.67,27990.0,31520.0,47010.0,59630.0,0.0,0.0,False,True,False,True,False,False,43,430,4340,434051,39
6400,30,6,3,100440.0,30.599962500000004,2863.8386,25903.13836,8925.8870875,861.4066,764.9421,0.9,0.2,0.5,0.5,0.4,0.4,5003910,0.2,51.99,108130.0,0.5,23.72,32.56,48.29,64.52,82.33,49330.0,67730.0,134210.0,171250.0,0.0,0.0,False,True,False,False,True,False,15,150,1500,150000,10
6401,31,4,4,34110.0,0.0,3113.67016,29412.62326904762,15492.801019999999,2811.1403000000005,1774.8737,0.0,0.4545,1.0909,0.4545,0.3636,0.2727,1321480,0.8,16.32,33940.0,0.5,11.35,13.8,16.4,17.96,21.43,23610.0,28690.0,37350.0,44570.0,0.0,0.0,True,False,False,True,False,False,35,350,3520,352014,13
6402,37,10,5,99740.0,57.97025000000001,0.0,37182.8235,0.0,1679.7530333333332,1295.58116,0.6,0.0,0.4,0.0,0.6,0.7,2942420,0.6,54.53,113420.0,0.3,23.48,32.33,47.95,65.12,88.84,48840.0,67250.0,135450.0,184790.0,0.0,0.0,False,True,False,False,False,True,11,110,1190,119000,8
6403,25,3,2,47230.0,9.7562,4944.45806,46106.48995,18850.348359999996,999.7725999999999,821.3649772727273,0.3333,0.4167,0.25,0.8333,0.25,1.0,288670,0.7,24.51,50980.0,0.4,15.23,18.18,22.71,28.91,36.12,31680.0,37810.0,60140.0,75130.0,0.0,0.0,True,False,True,False,False,False,37,370,3710,371010,-1
6404,34,6,5,37940.0,35.443466666666666,0.0,41318.04449,27655.393579999996,4187.0302,1174.6149714285716,0.3077,0.0,0.7692,0.4615,0.2308,0.8462,13560460,0.1,21.12,43930.0,0.4,13.03,15.1,18.24,23.33,30.82,27110.0,31410.0,48520.0,64100.0,0.0,0.0,False,True,False,False,True,False,53,530,5300,530000,27
6405,36,9,3,29080.0,45.456625,6449.9845,77087.0074,17942.05023,1398.6718,848.6115999999998,0.4,0.3,0.4,0.6,0.1,0.3,431840,1.0,14.21,29560.0,0.5,10.42,11.99,13.98,16.21,17.48,21670.0,24940.0,33710.0,36350.0,0.0,0.0,False,True,True,False,False,False,35,350,3590,359020,-1
6406,48,19,5,103500.0,0.0,0.0,0.0,15472.941,0.0,928.6238,0.0,0.0,0.0,1.2,0.0,0.2,159630,1.4,55.4,115240.0,0.7,28.13,37.09,49.76,65.68,84.03,58510.0,77140.0,136600.0,174790.0,0.0,0.0,False,True,False,True,False,False,15,150,1520,152051,-1
6407,25,6,3,28240.0,40.06297142857143,3867.2148,38977.69935833333,0.0,1115.3687,1058.1799333333333,0.8182,0.1818,0.6364,0.0,0.0909,0.5455,3296040,0.7,13.81,28730.0,0.3,10.31,11.5,13.58,15.24,17.26,21440.0,23920.0,31690.0,35900.0,0.0,0.0,True,False,False,True,False,False,41,410,4120,412011,24
6408,33,4,3,49380.0,40.186280000000004,10551.0823,43809.780990909094,16376.2954,1876.009948148148,2015.9981624999998,0.3571,0.4286,1.0714,0.0714,0.9286,0.5714,2313620,0.4,26.81,55760.0,0.5,15.56,18.67,23.74,31.13,40.19,32360.0,38840.0,64750.0,83600.0,0.0,0.0,True,False,False,False,True,False,21,210,2100,210000,16
6409,47,18,5,50570.0,0.0,3576.903633333334,21315.632533333333,49015.22,1915.156033333333,1147.3227,0.0,0.9231,0.2308,0.6154,0.4615,0.2308,6075520,0.3,28.08,58400.0,0.3,16.41,19.01,24.31,33.88,45.3,34130.0,39550.0,70460.0,94220.0,0.0,0.0,True,False,False,False,True,False,47,470,4700,470000,36
6410,21,1,2,30600.0,0.0,4154.687016666667,0.0,10841.5305,4312.0331,685.4994166666667,0.0,0.5714,0.0,0.2857,0.1429,1.1429,3640040,0.6,16.7,34730.0,0.3,10.86,12.96,14.71,17.35,22.69,22590.0,26950.0,36090.0,47200.0,0.0,0.0,False,True,False,True,False,False,41,410,4120,412031,23
6411,21,3,2,27930.0,0.0,0.0,65294.7143,18085.966099999998,1756.7706,652.3238,0.0,0.0,0.2857,1.0,0.4286,0.2857,3325050,0.7,13.53,28130.0,0.4,10.17,11.06,13.43,15.13,17.0,21150.0,23010.0,31480.0,35350.0,0.0,0.0,False,True,False,True,False,False,35,350,3530,353023,23
6412,39,10,3,50080.0,34.97544,5524.8597,25668.481,26309.387033333333,1076.6445333333334,1194.319975,0.5833,0.1667,0.3333,0.5833,0.5,0.3333,5823400,0.4,26.77,55680.0,0.2,15.0,18.45,24.08,31.53,40.37,31200.0,38370.0,65570.0,83970.0,0.0,0.0,True,False,False,False,True,False,49,490,4900,490000,35
6413,34,4,5,45450.0,0.0,5685.074700000001,38346.63245,0.0,1242.8779,1061.3916666666667,0.0,0.7778,0.7778,0.0,0.2222,0.5556,3437610,0.2,25.97,54010.0,0.3,13.38,16.2,21.85,31.88,45.78,27830.0,33700.0,66300.0,95220.0,0.0,0.0,True,False,False,False,True,False,33,330,3300,330000,20
6414,23,1,5,40910.0,0.0,6649.308266666667,40885.12938571429,24698.357296296293,1938.97375,0.0,0.0,0.7273,0.6364,1.1818,0.1818,0.0,18674770,0.1,21.9,45550.0,0.1,13.8,16.46,19.67,25.0,32.14,28700.0,34230.0,52000.0,66850.0,0.0,0.0,True,False,False,False,True,False,43,430,4300,430000,31
6415,42,10,4,68230.0,23.1206,4766.3805999999995,0.0,0.0,1005.0906,799.127,0.4286,1.1429,0.0,0.0,0.2857,0.2857,798620,1.3,37.92,78880.0,0.4,18.4,24.03,32.8,47.6,63.39,38280.0,49980.0,99000.0,131850.0,0.0,0.0,True,False,False,True,False,False,13,131,1311,131161,2
6416,34,6,4,28520.0,57.94559999999999,0.0,31564.053260000004,23459.104099999997,2668.0944571428568,1423.3367653846158,0.2,0.0,0.3333,0.6,0.6,1.2,459460,2.1,14.22,29570.0,0.5,10.22,11.31,13.71,16.28,18.79,21250.0,23530.0,33870.0,39090.0,0.0,0.0,False,True,True,False,False,False,39,390,3990,399010,1
6417,39,10,5,57380.0,32.2624,4194.171666666667,26137.742575,25569.84302857143,2128.758342857143,868.4683000000001,0.5,0.4286,0.5,0.5,0.5,0.6429,333600,0.7,28.43,59130.0,0.3,16.93,19.44,27.59,36.02,40.71,35220.0,40440.0,74920.0,84670.0,0.0,0.0,True,False,True,False,False,False,29,290,2920,292010,-1
6418,43,10,6,104830.0,22.985075,5665.5046,50877.36860000001,57940.11422,3287.94517,1829.15535,0.3333,0.25,0.5,0.4167,0.5,0.3333,476750,0.4,61.53,127980.0,0.4,30.82,39.15,50.4,68.84,100.96,64100.0,81430.0,143200.0,209990.0,0.0,0.0,False,True,False,True,False,False,11,111,1191,119111,-1
6419,33,4,3,76050.0,0.0,0.0,0.0,9607.5416,1633.3033,701.0889999999999,0.0,0.0,0.0,0.3333,0.6667,0.6667,6660810,0.7,40.04,83280.0,0.2,20.05,26.61,36.56,48.78,63.59,41710.0,55360.0,101460.0,132280.0,0.0,0.0,True,False,False,False,False,True,13,130,1310,131000,18
6420,31,5,3,31000.0,39.12068333333334,3781.5057,30399.1542,29580.374766666664,1009.5244999999999,0.0,1.7273,0.4545,0.1818,0.2727,0.4545,0.0,359530,0.9,15.74,32730.0,0.4,10.82,13.21,14.9,17.46,20.92,22500.0,27470.0,36310.0,43520.0,0.0,0.0,False,True,False,True,False,False,53,530,5370,537061,-1
